UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52,XPGLIN10,PGLIN10,XPGLIN45,PGLIN45,XPGLIN50,PGLIN50,XPGLIN11,PGLIN11,XSSLIN10,SSLIN10,XSSLIN45,SSLIN45,XSSLIN50,SSLIN50,XSSLIN11,SSLIN11,XNRLIN10,NRLIN10,XNRLIN45,NRLIN45,XNRLIN50,NRLIN50,XNRLIN11,NRLIN11 
451042,"R",30,"R",0,"R",30,"R",5,"R",10,"R",0,"R",0,"R",20,"R",25,"Z",0,"R",25,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",0
451097,"R",75,"R",0,"R",75,"R",60,"R",60,"R",0,"Z",0,"R",15,"R",50,"Z",0,"R",50,"R",50,"R",25,"Z",0,"R",25,"R",10,"R",0,"Z",0,"R",0,"R",0
451121,"R",15,"R",0,"R",15,"R",0,"R",11,"R",0,"R",0,"R",4,"R",11,"Z",0,"R",11,"R",7,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",2
451149,"R",150,"R",0,"R",150,"R",36,"R",113,"R",1,"R",0,"R",36,"R",139,"Z",0,"R",139,"R",106,"R",11,"Z",0,"R",11,"R",7,"R",0,"Z",0,"R",0,"R",0
451158,"R",136,"R",1,"R",135,"R",13,"R",94,"R",4,"R",0,"R",37,"R",88,"R",0,"R",88,"R",59,"R",35,"R",1,"R",34,"R",27,"R",13,"R",0,"R",13,"R",8
451167,"R",36,"R",0,"R",36,"R",9,"R",25,"R",2,"R",0,"R",9,"R",26,"Z",0,"R",26,"R",15,"R",6,"Z",0,"R",6,"R",6,"R",4,"Z",0,"R",4,"R",4
451194,"R",12,"R",0,"R",12,"R",1,"R",12,"R",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",5,"R",3,"Z",0,"R",3,"R",3,"R",4,"Z",0,"R",4,"R",4
451228,"R",73,"R",0,"R",73,"R",44,"R",49,"R",0,"R",0,"R",24,"R",55,"Z",0,"R",55,"R",34,"R",13,"Z",0,"R",13,"R",11,"R",5,"Z",0,"R",5,"R",4
451237,"R",66,"R",0,"R",66,"R",4,"R",44,"R",0,"R",0,"R",22,"R",36,"Z",0,"R",36,"R",23,"R",12,"Z",0,"R",12,"R",8,"R",18,"Z",0,"R",18,"R",13
451255,"R",16,"R",0,"R",16,"R",2,"R",14,"R",0,"R",0,"R",2,"R",9,"Z",0,"R",9,"R",8,"R",4,"Z",0,"R",4,"R",4,"R",3,"Z",0,"R",3,"R",2
451264,"R",21,"R",0,"R",21,"R",12,"R",19,"R",0,"R",0,"R",2,"R",13,"Z",0,"R",13,"R",12,"R",1,"Z",0,"R",1,"R",1,"R",7,"Z",0,"R",7,"R",6
451282,"R",13,"R",0,"R",13,"R",1,"R",8,"R",0,"R",0,"R",5,"R",10,"Z",0,"R",10,"R",7,"R",3,"Z",0,"R",3,"R",1,"R",0,"Z",0,"R",0,"R",0
451307,"R",7,"R",0,"R",7,"R",0,"R",5,"R",0,"R",0,"R",2,"R",5,"Z",0,"R",5,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2
451334,"R",105,"R",0,"R",105,"R",2,"R",65,"R",0,"R",0,"R",40,"R",74,"Z",0,"R",74,"R",52,"R",16,"Z",0,"R",16,"R",10,"R",15,"Z",0,"R",15,"R",3
451343,"R",20,"R",0,"R",20,"R",3,"R",9,"R",0,"R",1,"R",10,"R",17,"Z",0,"R",17,"R",6,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",1
451352,"R",101,"R",0,"R",101,"R",84,"R",84,"R",0,"R",0,"R",17,"R",58,"Z",0,"R",58,"R",45,"R",10,"Z",0,"R",10,"R",8,"R",33,"Z",0,"R",33,"R",31
451459,"R",84,"R",0,"R",84,"R",70,"R",70,"R",0,"R",0,"R",14,"R",58,"Z",0,"R",58,"R",48,"R",5,"Z",0,"R",5,"R",5,"R",21,"Z",0,"R",21,"R",17
451468,"R",205,"R",0,"R",205,"R",4,"R",173,"R",0,"R",0,"R",32,"R",75,"Z",0,"R",75,"R",57,"R",76,"Z",0,"R",76,"R",65,"R",54,"Z",0,"R",54,"R",51
451495,"R",21,"R",1,"R",20,"R",1,"R",16,"R",0,"R",0,"R",4,"R",21,"R",1,"R",20,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
451501,"R",110,"R",0,"R",110,"R",71,"R",71,"R",0,"R",0,"R",39,"R",108,"Z",0,"R",108,"R",71,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",0
451529,"R",53,"R",0,"R",53,"R",52,"R",52,"R",0,"R",1,"R",0,"R",48,"Z",0,"R",48,"R",48,"R",0,"Z",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",4
451547,"R",35,"Z",0,"R",35,"R",2,"R",30,"Z",0,"Z",0,"R",5,"R",32,"Z",0,"R",32,"R",30,"R",3,"Z",0,"R",3,"R",0,"R",0,"Z",0,"R",0,"R",0
451565,"R",50,"R",0,"R",50,"R",2,"R",32,"R",0,"R",0,"R",18,"R",25,"Z",0,"R",25,"R",17,"R",11,"Z",0,"R",11,"R",7,"R",14,"Z",0,"R",14,"R",8
451574,"R",47,"R",0,"R",47,"R",10,"R",39,"R",0,"R",0,"R",8,"R",20,"Z",0,"R",20,"R",15,"R",5,"Z",0,"R",5,"R",4,"R",22,"Z",0,"R",22,"R",20
451583,"R",95,"R",3,"R",92,"R",39,"R",46,"R",0,"R",9,"R",37,"R",47,"R",0,"R",47,"R",24,"R",0,"R",0,"R",0,"R",0,"R",48,"R",3,"R",45,"R",22
451626,"R",39,"R",0,"R",39,"R",39,"R",39,"R",0,"R",0,"R",0,"R",35,"Z",0,"R",35,"R",35,"R",4,"Z",0,"R",4,"R",4,"R",0,"Z",0,"R",0,"R",0
451635,"R",18,"Z",0,"R",18,"R",11,"R",11,"R",0,"R",0,"R",7,"R",9,"Z",0,"R",9,"R",9,"R",1,"Z",0,"R",1,"R",1,"R",8,"Z",0,"R",8,"R",1
451714,"R",75,"R",0,"R",75,"R",9,"R",50,"R",0,"R",0,"R",25,"R",49,"Z",0,"R",49,"R",30,"R",15,"Z",0,"R",15,"R",12,"R",11,"Z",0,"R",11,"R",8
451918,"R",42,"R",0,"R",42,"R",3,"R",19,"R",0,"R",0,"R",23,"R",34,"Z",0,"R",34,"R",17,"R",4,"Z",0,"R",4,"R",2,"R",4,"Z",0,"R",4,"R",0
452072,"R",52,"R",0,"R",52,"R",41,"R",44,"R",0,"R",0,"R",8,"R",28,"Z",0,"R",28,"R",22,"R",5,"Z",0,"R",5,"R",5,"R",19,"Z",0,"R",19,"R",17
452887,"R",49,"R",0,"R",49,"R",40,"R",40,"R",0,"R",0,"R",9,"R",22,"Z",0,"R",22,"R",16,"R",12,"Z",0,"R",12,"R",12,"R",15,"Z",0,"R",15,"R",12
453297,"R",5,"R",0,"R",5,"R",2,"R",2,"R",0,"R",0,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",2
453756,"R",81,"R",0,"R",81,"R",55,"R",55,"R",0,"R",0,"R",26,"R",64,"Z",0,"R",64,"R",43,"R",14,"Z",0,"R",14,"R",11,"R",3,"Z",0,"R",3,"R",1
454546,"R",50,"R",0,"R",50,"R",8,"R",19,"R",0,"R",0,"R",31,"R",33,"Z",0,"R",33,"R",11,"R",9,"Z",0,"R",9,"R",6,"R",8,"Z",0,"R",8,"R",2
454555,"R",143,"R",0,"R",143,"R",20,"R",88,"R",0,"R",0,"R",55,"R",94,"Z",0,"R",94,"R",54,"R",18,"Z",0,"R",18,"R",16,"R",31,"Z",0,"R",31,"R",18
454573,"R",200,"R",0,"R",200,"R",2,"R",58,"R",0,"R",0,"R",142,"R",153,"Z",0,"R",153,"R",50,"R",8,"Z",0,"R",8,"R",4,"R",39,"Z",0,"R",39,"R",4
454607,"R",70,"R",0,"R",70,"R",41,"R",54,"R",0,"R",0,"R",16,"R",46,"Z",0,"R",46,"R",33,"R",12,"Z",0,"R",12,"R",10,"R",12,"Z",0,"R",12,"R",11
454652,"R",21,"R",0,"R",21,"R",0,"R",11,"R",0,"R",0,"R",10,"R",16,"Z",0,"R",16,"R",8,"R",2,"Z",0,"R",2,"R",2,"R",3,"Z",0,"R",3,"R",1
454722,"R",18,"Z",0,"R",18,"R",6,"R",13,"Z",0,"Z",0,"R",5,"R",11,"Z",0,"R",11,"R",7,"R",2,"Z",0,"R",2,"R",2,"R",5,"Z",0,"R",5,"R",4
454759,"R",3,"Z",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",3,"R",2,"Z",0,"R",2,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0
454768,"R",37,"R",0,"R",37,"R",3,"R",34,"R",0,"R",0,"R",3,"R",15,"Z",0,"R",15,"R",14,"R",8,"Z",0,"R",8,"R",7,"R",14,"Z",0,"R",14,"R",13
454777,"R",24,"R",0,"R",24,"R",6,"R",15,"R",0,"R",0,"R",9,"R",14,"Z",0,"R",14,"R",8,"R",5,"Z",0,"R",5,"R",4,"R",5,"Z",0,"R",5,"R",3
454795,"R",25,"R",0,"R",25,"R",10,"R",18,"R",0,"R",0,"R",7,"R",20,"Z",0,"R",20,"R",16,"R",2,"Z",0,"R",2,"R",2,"R",3,"Z",0,"R",3,"R",0
454801,"R",18,"R",0,"R",18,"R",1,"R",9,"R",0,"R",0,"R",9,"R",15,"Z",0,"R",15,"R",7,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",1
454874,"R",31,"R",0,"R",31,"R",25,"R",25,"R",0,"R",0,"R",6,"R",31,"Z",0,"R",31,"R",25,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
454917,"R",134,"R",0,"R",134,"R",100,"R",114,"R",0,"R",0,"R",20,"R",115,"Z",0,"R",115,"R",110,"R",6,"Z",0,"R",6,"R",4,"R",13,"Z",0,"R",13,"R",0
454926,"R",83,"R",0,"R",83,"R",3,"R",37,"R",4,"R",0,"R",42,"R",61,"Z",0,"R",61,"R",24,"R",13,"Z",0,"R",13,"R",7,"R",9,"Z",0,"R",9,"R",6
454953,"R",3,"R",0,"R",3,"R",1,"R",2,"R",0,"R",0,"R",1,"R",2,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
454962,"R",4,"R",0,"R",4,"R",2,"R",4,"R",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2
454971,"R",47,"R",0,"R",47,"R",3,"R",37,"R",0,"R",0,"R",10,"R",38,"Z",0,"R",38,"R",28,"R",5,"Z",0,"R",5,"R",5,"R",4,"Z",0,"R",4,"R",4
454980,"R",15,"R",0,"R",15,"R",1,"R",10,"R",0,"R",0,"R",5,"R",9,"Z",0,"R",9,"R",5,"R",3,"Z",0,"R",3,"R",3,"R",3,"Z",0,"R",3,"R",2
454999,"R",29,"R",0,"R",29,"R",0,"R",15,"R",0,"R",0,"R",14,"R",20,"Z",0,"R",20,"R",8,"R",7,"Z",0,"R",7,"R",5,"R",2,"Z",0,"R",2,"R",2
455008,"R",40,"R",0,"R",40,"R",2,"R",25,"R",0,"R",0,"R",15,"R",35,"Z",0,"R",35,"R",21,"R",4,"Z",0,"R",4,"R",3,"R",1,"Z",0,"R",1,"R",1
455026,"R",11,"R",0,"R",11,"R",1,"R",5,"R",0,"R",0,"R",6,"R",6,"Z",0,"R",6,"R",3,"R",5,"Z",0,"R",5,"R",2,"R",0,"Z",0,"R",0,"R",0
455062,"R",6,"R",0,"R",6,"R",2,"R",6,"R",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",2
455080,"R",31,"R",0,"R",31,"R",7,"R",17,"R",0,"R",0,"R",14,"R",26,"Z",0,"R",26,"R",15,"R",4,"Z",0,"R",4,"R",1,"R",1,"Z",0,"R",1,"R",1
455105,"R",7,"R",0,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",5,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
455141,"R",132,"R",0,"R",132,"R",52,"R",93,"R",0,"R",0,"R",39,"R",86,"Z",0,"R",86,"R",58,"R",26,"Z",0,"R",26,"R",20,"R",20,"Z",0,"R",20,"R",15
455187,"R",33,"R",0,"R",33,"R",20,"R",30,"R",0,"R",0,"R",3,"R",30,"Z",0,"R",30,"R",30,"R",3,"Z",0,"R",3,"R",0,"R",0,"Z",0,"R",0,"R",0
455220,"R",81,"R",3,"R",78,"R",10,"R",55,"R",0,"R",19,"R",4,"R",28,"R",2,"R",26,"R",20,"R",5,"R",1,"R",4,"R",4,"R",48,"R",0,"R",48,"R",31
455239,"R",13,"R",0,"R",13,"R",8,"R",8,"R",0,"R",0,"R",5,"R",13,"Z",0,"R",13,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
455275,"R",119,"R",0,"R",119,"R",45,"R",83,"R",0,"R",0,"R",36,"R",67,"Z",0,"R",67,"R",43,"R",25,"Z",0,"R",25,"R",21,"R",27,"Z",0,"R",27,"R",19
455284,"R",64,"R",0,"R",64,"R",2,"R",39,"R",0,"R",0,"R",25,"R",35,"Z",0,"R",35,"R",17,"R",16,"Z",0,"R",16,"R",13,"R",13,"Z",0,"R",13,"R",9
455327,"R",24,"R",0,"R",24,"R",16,"R",16,"R",0,"R",0,"R",8,"R",24,"Z",0,"R",24,"R",16,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
455354,"R",118,"R",0,"R",118,"R",9,"R",70,"R",0,"R",0,"R",48,"R",76,"Z",0,"R",76,"R",43,"R",24,"Z",0,"R",24,"R",11,"R",18,"Z",0,"R",18,"R",16
455381,"R",29,"R",0,"R",29,"R",1,"R",24,"R",1,"R",0,"R",4,"R",19,"Z",0,"R",19,"R",19,"R",2,"Z",0,"R",2,"R",2,"R",8,"Z",0,"R",8,"R",3
455460,"R",60,"R",0,"R",60,"R",10,"R",24,"R",0,"R",0,"R",36,"R",56,"Z",0,"R",56,"R",22,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",0
455488,"R",169,"R",0,"R",169,"R",49,"R",92,"R",0,"R",0,"R",77,"R",159,"Z",0,"R",159,"R",87,"R",4,"Z",0,"R",4,"R",3,"R",6,"Z",0,"R",6,"R",2
455558,"R",49,"R",0,"R",49,"R",30,"R",33,"R",0,"R",0,"R",16,"R",49,"Z",0,"R",49,"R",33,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
455725,"R",391,"R",0,"R",391,"R",271,"R",299,"R",0,"R",0,"R",92,"R",285,"Z",0,"R",285,"R",212,"R",41,"Z",0,"R",41,"R",37,"R",65,"Z",0,"R",65,"R",50
455734,"R",170,"R",0,"R",170,"R",120,"R",140,"R",0,"R",0,"R",30,"R",98,"Z",0,"R",98,"R",82,"R",31,"Z",0,"R",31,"R",28,"R",41,"Z",0,"R",41,"R",30
455761,"R",67,"Z",0,"R",67,"R",40,"R",50,"R",0,"R",0,"R",17,"R",46,"Z",0,"R",46,"R",34,"R",15,"Z",0,"R",15,"R",11,"R",6,"Z",0,"R",6,"R",5
455798,"R",28,"R",0,"R",28,"R",6,"R",20,"R",0,"Z",0,"R",8,"R",24,"Z",0,"R",24,"R",16,"R",4,"Z",0,"R",4,"R",4,"R",0,"Z",0,"R",0,"R",0
455831,"R",216,"R",0,"R",216,"R",209,"R",212,"R",0,"R",0,"R",4,"R",127,"Z",0,"R",127,"R",123,"R",89,"Z",0,"R",89,"R",89,"R",0,"Z",0,"R",0,"R",0
455840,"R",92,"Z",0,"R",92,"R",71,"R",74,"R",0,"R",0,"R",18,"R",30,"Z",0,"R",30,"R",12,"R",0,"Z",0,"R",0,"R",0,"R",62,"Z",0,"R",62,"R",62
455859,"R",90,"R",0,"R",90,"R",1,"R",72,"R",3,"R",0,"R",15,"R",61,"Z",0,"R",61,"R",49,"R",18,"Z",0,"R",18,"R",15,"R",11,"Z",0,"R",11,"R",8
455877,"R",48,"R",0,"R",48,"R",3,"R",39,"R",0,"R",0,"R",9,"R",25,"Z",0,"R",25,"R",20,"R",12,"Z",0,"R",12,"R",11,"R",11,"Z",0,"R",11,"R",8
455886,"R",35,"R",0,"R",35,"R",1,"R",24,"R",0,"R",0,"R",11,"R",26,"Z",0,"R",26,"R",17,"R",8,"Z",0,"R",8,"R",6,"R",1,"Z",0,"R",1,"R",1
455895,"R",29,"R",0,"R",29,"R",0,"R",22,"R",0,"R",0,"R",7,"R",27,"Z",0,"R",27,"R",20,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",1
455901,"R",80,"R",0,"R",80,"R",2,"R",48,"R",0,"R",0,"R",32,"R",41,"Z",0,"R",41,"R",26,"R",25,"Z",0,"R",25,"R",15,"R",14,"Z",0,"R",14,"R",7
455910,"R",35,"R",0,"R",35,"R",27,"R",30,"R",0,"R",0,"R",5,"R",33,"Z",0,"R",33,"R",29,"R",1,"Z",0,"R",1,"R",0,"R",1,"Z",0,"R",1,"R",1
455929,"R",24,"R",0,"R",24,"R",13,"R",20,"R",0,"R",0,"R",4,"R",18,"Z",0,"R",18,"R",18,"R",1,"Z",0,"R",1,"R",1,"R",5,"Z",0,"R",5,"R",1
455965,"R",43,"R",0,"R",43,"R",2,"R",29,"R",1,"R",0,"R",13,"R",27,"Z",0,"R",27,"R",19,"R",13,"Z",0,"R",13,"R",7,"R",3,"Z",0,"R",3,"R",3
455974,"R",35,"R",0,"R",35,"R",26,"R",28,"R",0,"R",0,"R",7,"R",35,"Z",0,"R",35,"R",28,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
456001,"R",44,"R",1,"R",43,"R",41,"R",41,"R",0,"R",0,"R",2,"R",17,"R",0,"R",17,"R",17,"R",15,"R",0,"R",15,"R",15,"R",12,"R",1,"R",11,"R",9
456029,"R",29,"R",0,"R",29,"R",3,"R",20,"R",0,"R",0,"R",9,"R",15,"Z",0,"R",15,"R",8,"R",8,"Z",0,"R",8,"R",7,"R",6,"Z",0,"R",6,"R",5
456065,"R",50,"R",0,"R",50,"R",4,"R",39,"R",0,"R",0,"R",11,"R",37,"Z",0,"R",37,"R",27,"R",7,"Z",0,"R",7,"R",7,"R",6,"Z",0,"R",6,"R",5
456074,"R",89,"R",0,"R",89,"R",6,"R",64,"R",0,"R",0,"R",25,"R",62,"Z",0,"R",62,"R",40,"R",21,"Z",0,"R",21,"R",18,"R",6,"Z",0,"R",6,"R",6
456126,"R",38,"R",0,"R",38,"R",0,"R",20,"R",0,"R",0,"R",18,"R",35,"Z",0,"R",35,"R",17,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",1
456135,"R",27,"R",0,"R",27,"R",0,"R",17,"R",0,"R",0,"R",10,"R",26,"Z",0,"R",26,"R",16,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
456214,"R",223,"R",0,"R",223,"R",133,"R",164,"Z",0,"R",6,"R",53,"R",176,"Z",0,"R",176,"R",129,"R",19,"Z",0,"R",19,"R",16,"R",28,"Z",0,"R",28,"R",19
456515,"R",90,"R",0,"R",90,"R",57,"R",71,"R",0,"R",0,"R",19,"R",48,"Z",0,"R",48,"R",37,"R",13,"Z",0,"R",13,"R",12,"R",29,"Z",0,"R",29,"R",22
456560,"R",21,"R",0,"R",21,"R",13,"R",13,"R",0,"R",0,"R",8,"R",5,"Z",0,"R",5,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",16,"Z",0,"R",16,"R",8
456588,"R",25,"Z",0,"R",25,"R",14,"R",18,"Z",0,"Z",0,"R",7,"R",24,"Z",0,"R",24,"R",18,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
456597,"R",49,"R",0,"R",49,"R",24,"R",35,"Z",0,"Z",0,"R",14,"R",36,"Z",0,"R",36,"R",24,"R",7,"Z",0,"R",7,"R",5,"R",6,"Z",0,"R",6,"R",6
456825,"R",40,"R",0,"R",40,"R",12,"R",31,"R",0,"R",0,"R",9,"R",21,"Z",0,"R",21,"R",16,"R",15,"Z",0,"R",15,"R",12,"R",4,"Z",0,"R",4,"R",3
456922,"R",174,"R",0,"R",174,"R",93,"R",107,"R",0,"R",0,"R",67,"R",102,"Z",0,"R",102,"R",94,"R",3,"Z",0,"R",3,"R",3,"R",69,"Z",0,"R",69,"R",10
456931,"R",262,"R",0,"R",262,"R",117,"R",132,"R",0,"R",10,"R",120,"R",151,"Z",0,"R",151,"R",78,"R",15,"Z",0,"R",15,"R",14,"R",96,"Z",0,"R",96,"R",40
457031,"R",21,"R",0,"R",21,"R",2,"R",19,"R",0,"R",0,"R",2,"R",7,"Z",0,"R",7,"R",6,"R",11,"Z",0,"R",11,"R",10,"R",3,"Z",0,"R",3,"R",3
457077,"R",329,"R",0,"R",329,"R",34,"R",174,"R",0,"R",0,"R",155,"R",255,"Z",0,"R",255,"R",132,"R",32,"Z",0,"R",32,"R",25,"R",42,"Z",0,"R",42,"R",17
457174,"R",227,"Z",0,"R",227,"R",23,"R",80,"Z",0,"R",136,"R",11,"R",199,"Z",0,"R",199,"R",74,"R",6,"Z",0,"R",6,"R",3,"R",22,"Z",0,"R",22,"R",3
457192,"R",45,"R",0,"R",45,"R",2,"R",40,"R",0,"R",0,"R",5,"R",44,"Z",0,"R",44,"R",40,"R",1,"Z",0,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0
457208,"R",74,"R",0,"R",74,"R",38,"R",50,"R",0,"R",0,"R",24,"R",60,"Z",0,"R",60,"R",50,"R",0,"Z",0,"R",0,"R",0,"R",14,"Z",0,"R",14,"R",0
457244,"P",92,"P",0,"P",92,"P",83,"P",83,"P",0,"P",0,"P",9,"P",37,"P",0,"P",37,"P",35,"P",48,"P",0,"P",48,"P",48,"P",7,"P",0,"P",7,"P",0
457253,"R",4,"R",0,"R",4,"R",1,"R",2,"R",0,"R",0,"R",2,"R",3,"Z",0,"R",3,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
457314,"R",24,"R",0,"R",24,"R",5,"R",7,"R",0,"R",0,"R",17,"R",20,"Z",0,"R",20,"R",6,"R",4,"Z",0,"R",4,"R",1,"R",0,"Z",0,"R",0,"R",0
457323,"R",109,"R",0,"R",109,"R",11,"R",76,"R",0,"R",0,"R",33,"R",80,"Z",0,"R",80,"R",52,"R",27,"Z",0,"R",27,"R",23,"R",2,"Z",0,"R",2,"R",1
457341,"R",45,"R",0,"R",45,"R",1,"R",34,"R",0,"R",0,"R",11,"R",27,"Z",0,"R",27,"R",19,"R",17,"Z",0,"R",17,"R",14,"R",1,"Z",0,"R",1,"R",1
457378,"R",23,"R",0,"R",23,"R",10,"R",10,"R",0,"R",0,"R",13,"R",17,"Z",0,"R",17,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",0
457396,"R",19,"R",0,"R",19,"R",7,"R",10,"R",0,"R",0,"R",9,"R",11,"Z",0,"R",11,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",8,"Z",0,"R",8,"R",6
457420,"R",23,"R",0,"R",23,"R",9,"R",14,"R",3,"R",0,"R",6,"R",10,"Z",0,"R",10,"R",6,"R",7,"Z",0,"R",7,"R",5,"R",6,"Z",0,"R",6,"R",3
457439,"R",41,"R",0,"R",41,"R",23,"R",28,"R",0,"R",0,"R",13,"R",36,"Z",0,"R",36,"R",23,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"R",4
457448,"R",78,"R",0,"R",78,"R",6,"R",44,"R",0,"R",0,"R",34,"R",66,"Z",0,"R",66,"R",36,"R",6,"Z",0,"R",6,"R",6,"R",6,"Z",0,"R",6,"R",2
457466,"R",52,"R",0,"R",52,"R",1,"R",44,"R",0,"R",0,"R",8,"R",30,"Z",0,"R",30,"R",25,"R",5,"Z",0,"R",5,"R",4,"R",17,"Z",0,"R",17,"R",15
457475,"R",33,"R",0,"R",33,"R",1,"R",25,"R",0,"R",0,"R",8,"R",18,"Z",0,"R",18,"R",13,"R",10,"Z",0,"R",10,"R",10,"R",5,"Z",0,"R",5,"R",2
457493,"R",17,"R",0,"R",17,"R",4,"R",15,"R",0,"R",0,"R",2,"R",7,"Z",0,"R",7,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",8
457545,"R",60,"R",0,"R",60,"R",0,"R",47,"R",0,"R",0,"R",13,"R",26,"Z",0,"R",26,"R",17,"R",24,"Z",0,"R",24,"R",21,"R",10,"Z",0,"R",10,"R",9
457554,"R",15,"R",0,"R",15,"R",4,"R",9,"R",0,"R",1,"R",5,"R",15,"Z",0,"R",15,"R",9,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
457563,"R",191,"R",0,"R",191,"R",46,"R",146,"R",0,"R",0,"R",45,"R",86,"Z",0,"R",86,"R",58,"R",49,"Z",0,"R",49,"R",42,"R",56,"Z",0,"R",56,"R",46
457572,"R",38,"R",0,"R",38,"R",2,"R",18,"R",0,"R",1,"R",19,"R",26,"Z",0,"R",26,"R",18,"R",7,"Z",0,"R",7,"R",0,"R",5,"Z",0,"R",5,"R",0
457581,"R",80,"R",0,"R",80,"R",3,"R",52,"R",0,"R",0,"R",28,"R",53,"Z",0,"R",53,"R",34,"R",10,"Z",0,"R",10,"R",7,"R",17,"Z",0,"R",17,"R",11
457606,"R",74,"Z",0,"R",74,"R",70,"R",70,"Z",0,"Z",0,"R",4,"R",64,"Z",0,"R",64,"R",60,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",10
457624,"R",4,"R",0,"R",4,"R",4,"R",4,"R",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
457633,"R",55,"R",0,"R",55,"R",5,"R",47,"R",0,"R",0,"R",8,"R",37,"Z",0,"R",37,"R",31,"R",13,"Z",0,"R",13,"R",13,"R",5,"Z",0,"R",5,"R",3
457642,"R",22,"R",0,"R",22,"R",2,"R",17,"R",0,"R",0,"R",5,"R",6,"Z",0,"R",6,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",15,"Z",0,"R",15,"R",13
457721,"R",25,"R",0,"R",25,"R",21,"R",21,"Z",0,"Z",0,"R",4,"R",19,"Z",0,"R",19,"R",17,"R",3,"Z",0,"R",3,"R",2,"R",3,"Z",0,"R",3,"R",2
457749,"R",40,"R",1,"R",39,"R",1,"R",25,"R",0,"R",0,"R",14,"R",15,"R",1,"R",14,"R",13,"R",7,"R",0,"R",7,"R",3,"R",18,"R",0,"R",18,"R",9
457767,"R",201,"R",1,"R",200,"R",31,"R",97,"R",0,"R",0,"R",103,"R",188,"R",1,"R",187,"R",95,"R",11,"R",0,"R",11,"R",2,"R",2,"R",0,"R",2,"R",0
457776,"R",58,"R",0,"R",58,"R",7,"R",40,"R",0,"R",0,"R",18,"R",51,"Z",0,"R",51,"R",33,"R",4,"Z",0,"R",4,"R",4,"R",3,"Z",0,"R",3,"R",3
